job_title,publish,company,city,description,link,website,date,search_title
"Applikationsingenieur (m/w/d) Inbetriebnahme Linux-basierter, virtueller ECUs für autonomes Fahren",vor 2 Stunden,dSPACE GmbH,"Paderborn, Pfaffenhofen a. d. Ilm (bei München)","Skriptsprachen, z. B. Python",https://www.stepstone.de/stellenangebote--Applikationsingenieur-m-w-d-Inbetriebnahme-Linux-basierter-virtueller-ECUs-fuer-autonomes-Fahren-Paderborn-Pfaffenhofen-a-d-Ilm-bei-Muenchen-dSPACE-GmbH--7722675-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Softwareentwickler (m/w/d) Bus- und Netzwerksysteme,vor 6 Tagen,dSPACE GmbH,Paderborn,"von automatischen Funktionstests in Python. * Gute Kenntnisse in den Programmiersprachen C#, C und/oder",https://www.stepstone.de/stellenangebote--Softwareentwickler-m-w-d-Bus-und-Netzwerksysteme-Paderborn-dSPACE-GmbH--8924921-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Softwareentwickler (m/w/d) interne Infrastruktur,vor 2 Tagen,dSPACE GmbH,Paderborn,"Skriptsprachen Python, PowerShell",https://www.stepstone.de/stellenangebote--Softwareentwickler-m-w-d-interne-Infrastruktur-Paderborn-dSPACE-GmbH--8333340-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
(Senior) Data Engineer (m/f/d),vor 23 Stunden,Arvato Infoscore GmbH,"Berlin, Baden-Baden, Verl","Experience in Code based ETL/ELT using Python, Scala, Apache Spark, Databricks, Delta Lake et al.",https://www.stepstone.de/stellenangebote--Senior-Data-Engineer-m-f-d-Berlin-Baden-Baden-Verl-Arvato-Infoscore-GmbH--8891646-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Project Engineer (m/w/d) Scenario Generation,vor 1 Tag,dSPACE GmbH,Paderborn,Kenntnisse in der Programmierung in Python und C/C++ oder C#,https://www.stepstone.de/stellenangebote--Project-Engineer-m-w-d-Scenario-Generation-Paderborn-dSPACE-GmbH--7875774-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Technical Partner Manager / Solution Engineer (m/w/d) International Partner Management,vor 2 Tagen,CONTACT Software GmbH,"Home-Office oder Bremen, Berlin, Paderborn, Duisburg, Köln, Frankfurt, Karlsruhe, Augsburg, München",,https://www.stepstone.de/stellenangebote--Technical-Partner-Manager-Solution-Engineer-m-w-d-International-Partner-Management-Home-Office-oder-Bremen-Berlin-Paderborn-Duisburg-Koeln-Frankfurt-Karlsruhe-Augsburg-Muenchen-CONTACT-Software-GmbH--8839955-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Project Engineer (m/w/d) ADAS/AD-Software,vor 1 Woche,dSPACE GmbH,Paderborn,,https://www.stepstone.de/stellenangebote--Project-Engineer-m-w-d-ADAS-AD-Software-Paderborn-dSPACE-GmbH--8235040-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Projektingenieur (m/w/d) Sensorfahrzeug,vor 2 Tagen,dSPACE GmbH,Paderborn,,https://www.stepstone.de/stellenangebote--Projektingenieur-m-w-d-Sensorfahrzeug-Paderborn-dSPACE-GmbH--8841166-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Entwicklungsingenieur (m/w/d) FPGA-basierte Echtzeitsimulation Elektromobilität,vor 3 Tagen,dSPACE GmbH,Paderborn,,https://www.stepstone.de/stellenangebote--Entwicklungsingenieur-m-w-d-FPGA-basierte-Echtzeitsimulation-Elektromobilitaet-Paderborn-dSPACE-GmbH--7807185-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Junior Developer - Low-Code (m/w/d),vor 3 Tagen,Reply,"Gütersloh, Hannover, München",,https://www.stepstone.de/stellenangebote--Junior-Developer-Low-Code-m-w-d-Guetersloh-Hannover-Muenchen-Reply--8886678-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Data Scientist (m/w/d),vor 4 Tagen,CONTACT Software GmbH,"Home-Office oder Bremen, Berlin, Paderborn, Duisburg, Köln, Frankfurt, Karlsruhe, Augsburg, München",,https://www.stepstone.de/stellenangebote--Data-Scientist-m-w-d-Home-Office-oder-Bremen-Berlin-Paderborn-Duisburg-Koeln-Frankfurt-Karlsruhe-Augsburg-Muenchen-CONTACT-Software-GmbH--8869313-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Technical Consultant – Smart Factory Software (m/w/d),vor 5 Tagen,MPDV Mikrolab GmbH,"Heimsheim bei Stuttgart, München, Hamm, Heidelberg, Mosbach",,https://www.stepstone.de/stellenangebote--Technical-Consultant-Smart-Factory-Software-m-w-d-Heimsheim-bei-Stuttgart-Muenchen-Hamm-Heidelberg-Mosbach-MPDV-Mikrolab-GmbH--8885340-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Softwareentwickler Echtzeitdienste (m/w/d),vor 3 Tagen,dSPACE GmbH,Paderborn,,https://www.stepstone.de/stellenangebote--Softwareentwickler-Echtzeitdienste-m-w-d-Paderborn-dSPACE-GmbH--8826504-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Anwendungsentwickler / Solution Engineer (m/w/d) für PLM- & IoT-Systemlösungen,vor 1 Woche,CONTACT Software GmbH,"Bremen, Berlin, Paderborn, Duisburg, Köln, Frankfurt, Karlsruhe, Augsburg, München, Home-Office",,https://www.stepstone.de/stellenangebote--Anwendungsentwickler-Solution-Engineer-m-w-d-fuer-PLM-IoT-Systemloesungen-Bremen-Berlin-Paderborn-Duisburg-Koeln-Frankfurt-Karlsruhe-Augsburg-Muenchen-Home-Office-CONTACT-Software-GmbH--8854000-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Applikationsingenieur (m/w/d) Modellbildung und Simulation,vor 4 Tagen,dSPACE GmbH,Paderborn,,https://www.stepstone.de/stellenangebote--Applikationsingenieur-m-w-d-Modellbildung-und-Simulation-Paderborn-dSPACE-GmbH--8860919-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Project Engineer / Software Developer (m/w/d) for PLM & IoT System Solutions,vor 5 Tagen,CONTACT Software GmbH,"Home-Office oder Bremen, Berlin, Paderborn, Duisburg, Köln, Frankfurt, Karlsruhe, Augsburg, München",,https://www.stepstone.de/stellenangebote--Project-Engineer-Software-Developer-m-w-d-for-PLM-IoT-System-Solutions-Home-Office-oder-Bremen-Berlin-Paderborn-Duisburg-Koeln-Frankfurt-Karlsruhe-Augsburg-Muenchen-CONTACT-Software-GmbH--8822185-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Software Developer (m/w/d) für Forschungsprojekte,vor 5 Tagen,dSPACE GmbH,Paderborn,,https://www.stepstone.de/stellenangebote--Software-Developer-m-w-d-fuer-Forschungsprojekte-Paderborn-dSPACE-GmbH--8881553-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Junior Anwendungsentwickler / Solution Engineer (m/w/d) für PLM- & IoT-Systemlösungen,vor 1 Woche,CONTACT Software GmbH,"Home-Office oder Bremen, Berlin, Paderborn, Duisburg, Köln, Frankfurt, Karlsruhe, Augsburg, München",,https://www.stepstone.de/stellenangebote--Junior-Anwendungsentwickler-Solution-Engineer-m-w-d-fuer-PLM-IoT-Systemloesungen-Home-Office-oder-Bremen-Berlin-Paderborn-Duisburg-Koeln-Frankfurt-Karlsruhe-Augsburg-Muenchen-CONTACT-Software-GmbH--8854218-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Softwareentwickler (m/w/d) als Fullstack oder Backend Developer,vor 1 Woche,CONTACT Software GmbH,"Home-Office oder Bremen, Berlin, Paderborn, Duisburg, Köln, Frankfurt, Karlsruhe, Augsburg, München",,https://www.stepstone.de/stellenangebote--Softwareentwickler-m-w-d-als-Fullstack-oder-Backend-Developer-Home-Office-oder-Bremen-Berlin-Paderborn-Duisburg-Koeln-Frankfurt-Karlsruhe-Augsburg-Muenchen-CONTACT-Software-GmbH--8808353-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
License Compliance Administrator (m/w/d),vor 4 Tagen,dSPACE GmbH,Paderborn,,https://www.stepstone.de/stellenangebote--License-Compliance-Administrator-m-w-d-Paderborn-dSPACE-GmbH--8458636-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
Entwicklungsingenieur (m/w/d) im Bereich der Echtzeitanbindung von Kundensystemen,vor 5 Tagen,dSPACE GmbH,Paderborn,,https://www.stepstone.de/stellenangebote--Entwicklungsingenieur-m-w-d-im-Bereich-der-Echtzeitanbindung-von-Kundensystemen-Paderborn-dSPACE-GmbH--8823908-inline.html,stepstone,2022-11-23,Maschinenbauingenieur_Python
