job_title,publish,company,city,description,link,website,date,search_title
(Senior) Consultant Data Analytics – Public Sector und Energy Consulting (w/m/d),vor 1 Woche,PwC,"Bielefeld, Düsseldorf, Frankfurt a. M., Hannover, Köln","Dein Studium hast du erfolgreich abgeschlossen und bringst erste Berufserfahrung in den Bereichen Reporting, Controlling und Analytics mit.",https://www.stepstone.de/stellenangebote--Senior-Consultant-Data-Analytics-Public-Sector-und-Energy-Consulting-w-m-d-Bielefeld-Duesseldorf-Frankfurt-a-M-Hannover-Koeln-PwC--8488672-inline.html,stepstone,2022-11-19,Data_Scientist
(Senior) Data Engineer (m/f/d),vor 1 Woche,Arvato Infoscore GmbH,"Berlin, Baden-Baden, Verl","Our ambition is higher and now we have a great opportunity for a Data Engineer (m/f/d) to join our growing team. to create and manage BI and analytics solutions that turn data into knowledge using cutting-edge technology. In this role you will work extensively with data and data analysis in a variety of tools and methods. We expect you to be truly interested in data and love to work and wrangle with it. Ultimately, you will enhance our business intelligence solutions to help us make better decisions and become a more data driven company. * Semantic Power BI data modelling and dashboarding for requested initiatives. * Take lead in design and development of ETL solutions using Azure Data Factory, Databricks and other data tools. * Collaborate with international teams to integrate varieties of systems ultimately creating the 'Riverty data universe'.",https://www.stepstone.de/stellenangebote--Senior-Data-Engineer-m-f-d-Berlin-Baden-Baden-Verl-Arvato-Infoscore-GmbH--8891646-inline.html,stepstone,2022-11-19,Data_Scientist
Praktikant/Werkstudent Nachhaltigkeit Data Specialist (w/m/d),vor 3 Wochen,PwC,"Berlin, Bielefeld, Bremen, Duisburg, Düsseldorf, Erfurt, Essen, Frankfurt a. M., Hamburg, Hannover","PwC * Berlin, Bielefeld, Bremen, Duisburg, Düsseldorf, Erfurt, Essen, Frankfurt a. M., Hamburg, Hannover * Praktikum,Studentenjobs, Werkstudent * Teilzeit,Vollzeit - Du hast Talent. Wir sind ein internationales Netzwerk aus 284.000 Mitarbeiter:innen, die ihr Wissen, ihre Erfahrungen und ihre Ideen miteinander teilen. Du suchst einen herausfordernden, spannenden Job. Wir bieten dir als weltweit führende Wirtschaftsprüfungs- und Beratungsgesellschaft ein Maximum an Möglichkeiten für einen Karriereweg nach deinen Vorstellungen. Du möchtest Verantwortung für deine Ergebnisse übernehmen, Lösungen gemeinsam mit dem Kunden entwickeln, die digitale Transformation in Deutschland vorantreiben und einen Arbeitgeber mit passenden Werten. Unser Denken und Handeln orientiert sich an Grundsätzen, die von Vertrauen, Respekt, Weitsicht, Wertschätzung und Innovation geprägt sind.",https://www.stepstone.de/stellenangebote--Praktikant-Werkstudent-Nachhaltigkeit-Data-Specialist-w-m-d-Berlin-Bielefeld-Bremen-Duisburg-Duesseldorf-Erfurt-Essen-Frankfurt-a-M-Hamburg-Hannover-PwC--8752064-inline.html,stepstone,2022-11-19,Data_Scientist
Senior Consultant (w/m/d) Data Management,vor 1 Tag,KPMG AG Wirtschaftsprüfungsgesellschaft,"Berlin, Düsseldorf, Frankfurt, Hamburg, München, Köln, Hannover, Münster, Bielefeld, Dortmund","Du setzt Dein Know-how in Umsetzungsprojekten zur Implementierung eines umfassenden Data Management Frameworks in komplexen Unternehmensstrukturen der Finanzbranche ein (Metadatenmanagement, Datenmodellierung, Quality Management, Shopping, etc.). * Du bringst fundierte Kenntnisse aus den Bereichen Management (inkl. Tools), Warehouse und/oder Cloud-basierte Lösungen mit.",https://www.stepstone.de/stellenangebote--Senior-Consultant-w-m-d-Data-Management-Berlin-Duesseldorf-Frankfurt-Hamburg-Muenchen-Koeln-Hannover-Muenster-Bielefeld-Dortmund-KPMG-AG-Wirtschaftspruefungsgesellschaft--8931651-inline.html,stepstone,2022-11-19,Data_Scientist
System-/Projektingenieur für Testsysteme (m/w/d),vor 1 Tag,HELLA Gruppe,Lippstadt,"HELLA Gruppe * Lippstadt * Feste Anstellung * Home Office möglich,Vollzeit - HELLA GmbH & Co. KGaA - HELLA ist ein börsennotierter, international aufgestellter Automobilzulieferer, der unter der Dachmarke FORVIA agiert. Innerhalb dieses faktischen Konzerns steht HELLA für leistungsstarke Lichttechnik sowie Fahrzeugelektronik. Zugleich deckt das Unternehmen mit seiner Business Group Lifecycle Solutions ein breites Service- und Produktportfolio für das Ersatzteil- und Werkstattgeschäft sowie für Hersteller von Spezialfahrzeugen ab. HELLA ist mit rund 36.000 Mitarbeiterinnen und Mitarbeitern an über 125 Standorten weltweit aktiv und hat im Geschäftsjahr 2021/2022 einen Umsatz in Höhe von 6,3 Milliarden Euro erzielt. Ihre Aufgaben - Als System- und Projektingenieur*in im Bereich Testsysteme entwickeln Sie gemeinsam mit unseren internen Kunden Prüfsysteme auf Basis eines v",https://www.stepstone.de/stellenangebote--System-Projektingenieur-fuer-Testsysteme-m-w-d-Lippstadt-HELLA-Gruppe--8932061-inline.html,stepstone,2022-11-19,Data_Scientist
Data Scientist (w/m/d),vor 3 Tagen,Kienbaum Consultants International GmbH - Zentrale,bundesweit,Das Team “Data Science and Data Management” verantwortet den gesamten Datenverarbeitungsprozess von der Datenerhebung bis hin zur Erstellung von digitalen Produkten.,https://www.stepstone.de/stellenangebote--Data-Scientist-w-m-d-bundesweit-Kienbaum-Consultants-International-GmbH-Zentrale--8924553-inline.html,stepstone,2022-11-19,Data_Scientist
Junior Geo Data Scientist (m/w/d),vor 5 Tagen,Telefónica Germany GmbH & Co. OHG,bundesweit,"Als Junior Geo Data Scientist bist Du zentraler Teil des Business & Strategic Analytics Teams, in dem wir eine offene Atmosphäre pflegen und vor allem mit viel Motivation und Spaß bei der Sache sind! Als GEOoffice sind wir Teil des Digital & Competence Centers bei Telefónica Deutschland und unterstützen die Fachbereiche (beispielsweise Technology, B2B, B2C und B2P) durch geographische Analysen und Daten. * Gute Kenntnisse in SQL-Programmierung sowie einer Science Programmiersprache (bspw. Python)",https://www.stepstone.de/stellenangebote--Junior-Geo-Data-Scientist-m-w-d-bundesweit-Telefonica-Germany-GmbH-Co-OHG--8916684-inline.html,stepstone,2022-11-19,Data_Scientist
Data Architect (gn),vor 3 Tagen,SoftwareONE Deutschland GmbH,"Home-Office, Leipzig, Berlin, Hamburg","Unser Team ist ein Mix aus Data Architects, Data Scientists und Application Architects. Die rasante Entwicklung von neuen Technologien und Rechenkapazitäten bietet dabei ständig neue Möglichkeiten, die wir für unsere Kunden in den Bereichen Digital Advisory, Solution Architecture oder Analytics nutzen. Als Architect (gn) wirst du Teil unseres 10-köpfigen Advisory-Teams. Wir beraten Größen aus allen Branchen zu Lakes, Warehousing, BI & AI Analytics, Big eben alles rund um als Basis für valide Business Entscheidungen und bieten damit immer spannende neue Projektumfelder, ob Beratung, Proof-of-Concept oder MVP. * Definition und Kontrolle der Governance liegen in deinen Händen. * Deine",https://www.stepstone.de/stellenangebote--Data-Architect-gn-Home-Office-Leipzig-Berlin-Hamburg-SoftwareONE-Deutschland-GmbH--8450015-inline.html,stepstone,2022-11-19,Data_Scientist
Software Engineer – Data Science & Data Management w/m/d,vor 4 Wochen,Kienbaum Consultants International GmbH - Zentrale,bundesweit,"Dabei arbeitest Du in interdisziplinären Teams aus Data Scientists, Data Engineers, Anwendungsentwickler:innen, IT Operations und Produktmanager:innen. Software Engineer – Science & Management w/m/d - Das Team „ Science and Management“ verantwortet den gesamten Datenverarbeitungsprozess von der Datenerhebung bis hin zur Erstellung von digitalen Produkten.",https://www.stepstone.de/stellenangebote--Software-Engineer-Data-Science-Data-Management-w-m-d-bundesweit-Kienbaum-Consultants-International-GmbH-Zentrale--8738239-inline.html,stepstone,2022-11-19,Data_Scientist
"Elektriker, Elektroniker oder Mechatroniker (m/w/d) Gebäudetechnik DP DHL - Hannover",vor 1 Woche,Deutsche Post DHL Facility Management Deutschland GmbH,"Hannover, D-PLZ 30","Deutsche Post DHL Facility Management Deutschland GmbH * Hannover, D-PLZ 30 * Feste Anstellung * Vollzeit - Was wir bieten - CORPORATE REAL ESTATE – IMMOBILIENDIENSTLEISTUNGEN FÜR DIE LOGISTIK VON HEUTE UND MORGEN - Lust, die Zukunft der Logistik mitzugestalten - nicht irgendwo - sondern bei Deutsche Post DHL Group, dem weltweit führenden Logistikanbieter? Dann kommen Sie ins Team von Corporate Real Estate. 1.400 Expertinnen und Experten freuen sich auf Sie. Briefzentren, Paketzentren, Zustellstützpunkte, uvm. – kurzum – tausende Immobilien des flächendeckenden Brief- und Paketnetzes in Deutschland welche kontinuierlich unter Digitalisierungs- und Nachhaltigkeitsaspekten ausgebaut werden. * Ein sicherer Arbeitgeber und ein unbefristetes Arbeitsverhältnis – auch in Krisenzeiten * Modernste Arbeitsbedingungen - bei uns erhalten Sie Freiräume, die es Ihnen ermöglicht, Ih",https://www.stepstone.de/stellenangebote--Elektriker-Elektroniker-oder-Mechatroniker-m-w-d-Gebaeudetechnik-DP-DHL-Hannover-Hannover-D-PLZ-30-Deutsche-Post-DHL-Facility-Management-Deutschland-GmbH--8897151-inline.html,stepstone,2022-11-19,Data_Scientist
